@relation ProteinFoldsDicots

@attribute pcvA             NUMERIC
@attribute pcvR             NUMERIC
@attribute pcvN             NUMERIC
@attribute pcvD             NUMERIC
@attribute pcvC             NUMERIC
@attribute pcvQ             NUMERIC
@attribute pcvE             NUMERIC
@attribute pcvG             NUMERIC
@attribute pcvH             NUMERIC
@attribute pcvI             NUMERIC
@attribute pcvL             NUMERIC
@attribute pcvK             NUMERIC
@attribute pcvM             NUMERIC
@attribute pcvF             NUMERIC
@attribute pcvP             NUMERIC
@attribute pcvS             NUMERIC
@attribute pcvT             NUMERIC
@attribute pcvW             NUMERIC
@attribute pcvY             NUMERIC
@attribute pcvV             NUMERIC
@attribute sscC             NUMERIC
@attribute sscE             NUMERIC
@attribute sscH             NUMERIC
@attribute dssC             NUMERIC
@attribute dssE             NUMERIC
@attribute dssH             NUMERIC
@attribute adssCCC          NUMERIC
@attribute adssCCE          NUMERIC
@attribute adssCCH          NUMERIC
@attribute adssCEC          NUMERIC
@attribute adssCEE          NUMERIC
@attribute adssCEH          NUMERIC
@attribute adssCHC          NUMERIC
@attribute adssCHE          NUMERIC
@attribute adssCHH          NUMERIC
@attribute adssECC          NUMERIC
@attribute adssECE          NUMERIC
@attribute adssECH          NUMERIC
@attribute adssEEC          NUMERIC
@attribute adssEEE          NUMERIC
@attribute adssEEH          NUMERIC
@attribute adssEHC          NUMERIC
@attribute adssEHE          NUMERIC
@attribute adssEHH          NUMERIC
@attribute adssHCC          NUMERIC
@attribute adssHCE          NUMERIC
@attribute adssHCH          NUMERIC
@attribute adssHEC          NUMERIC
@attribute adssHEE          NUMERIC
@attribute adssHEH          NUMERIC
@attribute adssHHC          NUMERIC
@attribute adssHHE          NUMERIC
@attribute adssHHH          NUMERIC
@attribute phyAthaliana     NUMERIC
@attribute phyCpapaya       NUMERIC
@attribute phyCsativus      NUMERIC
@attribute phyGmax          NUMERIC
@attribute phyLjaponicus    NUMERIC
@attribute phyMesculenta    NUMERIC
@attribute phyMtrunculata   NUMERIC
@attribute phyMguttatus     NUMERIC
@attribute phyPtrichocarpa  NUMERIC
@attribute phyPpersica      NUMERIC
@attribute phyRcommunis     NUMERIC
@attribute phySlycoparsicum NUMERIC
@attribute length           NUMERIC
@attribute class {a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,-}

@data
14.0000,20.0000,7.0000,9.0000,5.0000,13.0000,7.0000,29.0000,9.0000,6.0000,7.0000,3.0000,5.0000,2.0000,8.0000,5.0000,13.0000,15.0000,4.0000,14.0000,0.4912,0.5088,0.0000,3,7,0,0,0,0,1,2,0,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.14,g
18.0000,2.0000,9.0000,28.0000,0.0000,23.0000,29.0000,10.0000,17.0000,3.0000,0.0000,21.0000,3.0000,7.0000,6.0000,7.0000,7.0000,2.0000,11.0000,4.0000,0.5080,0.2781,0.2139,6,6,4,0,0,1,2,1,0,0,0,1,0,2,1,1,2,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.87,o
7.0000,4.0000,21.0000,7.0000,0.0000,21.0000,16.0000,0.0000,12.0000,21.0000,4.0000,13.0000,6.0000,12.0000,8.0000,8.0000,13.0000,5.0000,14.0000,18.0000,0.5075,0.4925,0.0000,6,8,0,0,0,0,3,2,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34,g
12.0000,11.0000,10.0000,8.0000,0.0000,5.0000,22.0000,8.0000,11.0000,21.0000,5.0000,15.0000,24.0000,23.0000,13.0000,1.0000,7.0000,3.0000,14.0000,21.0000,0.4206,0.3551,0.2243,3,4,3,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.07,z
1.0000,18.0000,7.0000,18.0000,0.0000,12.0000,9.0000,10.0000,6.0000,11.0000,6.0000,15.0000,12.0000,15.0000,15.0000,10.0000,13.0000,27.0000,12.0000,9.0000,0.4744,0.1193,0.4062,9,3,9,0,0,2,0,0,1,3,1,1,0,1,0,0,0,0,1,1,0,1,0,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52,p
2.0000,15.0000,4.0000,14.0000,5.0000,21.0000,23.0000,2.0000,10.0000,17.0000,6.0000,6.0000,4.0000,10.0000,22.0000,16.0000,16.0000,3.0000,14.0000,24.0000,0.5496,0.4504,0.0000,4,6,0,0,1,0,0,2,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,1,1,1,1.31,g
31.0000,1.0000,7.0000,16.0000,5.0000,1.0000,7.0000,33.0000,3.0000,29.0000,3.0000,6.0000,11.0000,4.0000,8.0000,14.0000,8.0000,15.0000,12.0000,30.0000,0.6455,0.1402,0.2143,11,4,5,2,1,2,1,1,0,3,0,0,0,1,1,0,0,1,1,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.78,q
20.0000,12.0000,8.0000,17.0000,13.0000,0.0000,3.0000,28.0000,5.0000,4.0000,7.0000,6.0000,0.0000,8.0000,19.0000,11.0000,12.0000,11.0000,39.0000,8.0000,0.5041,0.1220,0.3740,10,2,8,0,0,3,0,0,0,5,1,0,0,0,1,0,0,0,1,0,0,3,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.46,p
7.0000,14.0000,0.0000,12.0000,1.0000,12.0000,12.0000,22.0000,5.0000,24.0000,5.0000,22.0000,11.0000,8.0000,0.0000,9.0000,5.0000,0.0000,25.0000,15.0000,0.4615,0.5385,0.0000,1,5,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65,l
10.0000,16.0000,9.0000,13.0000,13.0000,11.0000,13.0000,4.0000,10.0000,17.0000,17.0000,18.0000,15.0000,14.0000,9.0000,8.0000,7.0000,7.0000,15.0000,20.0000,0.3765,0.3176,0.3059,3,4,2,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,z
13.0000,22.0000,7.0000,2.0000,0.0000,7.0000,15.0000,14.0000,12.0000,9.0000,16.0000,16.0000,6.0000,14.0000,13.0000,5.0000,9.0000,1.0000,5.0000,7.0000,0.4504,0.0967,0.4529,15,4,12,0,2,0,2,0,0,6,2,2,1,0,3,0,0,0,0,0,0,1,0,6,2,0,0,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,3.93,p
27.0000,22.0000,5.0000,11.0000,0.0000,16.0000,7.0000,5.0000,5.0000,8.0000,7.0000,11.0000,6.0000,6.0000,12.0000,14.0000,5.0000,0.0000,7.0000,11.0000,0.4258,0.1291,0.4451,10,3,12,0,0,0,0,0,1,7,0,1,0,0,1,0,0,0,0,2,0,0,1,7,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,3.64,p
0.0000,9.0000,6.0000,16.0000,4.0000,12.0000,27.0000,14.0000,6.0000,12.0000,13.0000,14.0000,7.0000,16.0000,9.0000,5.0000,15.0000,7.0000,5.0000,5.0000,0.4890,0.3132,0.1978,7,8,4,0,0,0,2,0,2,0,2,0,0,3,2,0,0,0,0,2,0,0,0,0,4,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1.82,z
15.0000,5.0000,14.0000,8.0000,0.0000,12.0000,6.0000,11.0000,2.0000,13.0000,7.0000,1.0000,1.0000,13.0000,22.0000,13.0000,21.0000,11.0000,10.0000,28.0000,0.5980,0.4020,0.0000,5,5,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.02,g
10.0000,13.0000,10.0000,17.0000,32.0000,2.0000,14.0000,18.0000,9.0000,11.0000,9.0000,13.0000,12.0000,1.0000,6.0000,22.0000,8.0000,1.0000,0.0000,12.0000,0.5048,0.4952,0.0000,5,7,0,0,0,0,4,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.05,g
18.0000,36.0000,11.0000,12.0000,4.0000,0.0000,6.0000,8.0000,1.0000,5.0000,17.0000,3.0000,23.0000,15.0000,30.0000,10.0000,12.0000,7.0000,12.0000,10.0000,0.4640,0.1261,0.4099,9,3,8,0,0,1,1,0,0,4,2,0,0,0,2,0,0,0,1,0,0,1,1,3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,p
10.0000,24.0000,4.0000,19.0000,1.0000,6.0000,16.0000,13.0000,8.0000,12.0000,13.0000,14.0000,3.0000,7.0000,4.0000,9.0000,18.0000,6.0000,17.0000,11.0000,0.5256,0.4744,0.0000,2,5,0,0,0,0,1,0,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78,l
11.0000,2.0000,12.0000,10.0000,9.0000,17.0000,12.0000,6.0000,13.0000,11.0000,11.0000,5.0000,12.0000,5.0000,0.0000,19.0000,19.0000,2.0000,7.0000,17.0000,0.4627,0.0597,0.4776,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.67,c
8.0000,32.0000,14.0000,8.0000,6.0000,11.0000,9.0000,0.0000,0.0000,11.0000,8.0000,18.0000,5.0000,0.0000,17.0000,14.0000,9.0000,0.0000,0.0000,10.0000,0.2653,0.0000,0.7347,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,c
8.0000,12.0000,5.0000,19.0000,1.0000,7.0000,14.0000,4.0000,15.0000,23.0000,20.0000,3.0000,13.0000,9.0000,2.0000,5.0000,11.0000,9.0000,8.0000,20.0000,0.5000,0.1853,0.3147,8,8,7,0,1,1,0,2,2,1,0,0,1,1,0,1,0,1,2,2,0,1,2,0,1,0,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,3.40,s
15.0000,26.0000,1.0000,14.0000,0.0000,6.0000,10.0000,13.0000,0.0000,18.0000,15.0000,2.0000,6.0000,3.0000,16.0000,8.0000,14.0000,5.0000,0.0000,29.0000,0.5125,0.3000,0.1875,4,3,1,0,0,0,2,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80,k
4.0000,10.0000,10.0000,13.0000,0.0000,6.0000,7.0000,10.0000,20.0000,12.0000,16.0000,23.0000,18.0000,3.0000,7.0000,12.0000,26.0000,0.0000,3.0000,18.0000,0.5636,0.1500,0.2864,8,3,5,0,0,3,0,0,0,2,2,0,1,0,2,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2.20,r
11.0000,11.0000,17.0000,18.0000,0.0000,4.0000,8.0000,10.0000,14.0000,15.0000,9.0000,9.0000,7.0000,11.0000,0.0000,12.0000,10.0000,30.0000,5.0000,9.0000,0.6560,0.0758,0.2682,9,3,7,0,1,1,1,0,0,2,2,1,1,0,2,0,0,0,0,0,0,1,0,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.43,p
9.0000,0.0000,19.0000,13.0000,7.0000,13.0000,1.0000,5.0000,6.0000,13.0000,15.0000,13.0000,9.0000,11.0000,29.0000,11.0000,12.0000,16.0000,12.0000,12.0000,0.5090,0.4775,0.0135,9,12,0,0,2,0,5,1,0,0,0,0,2,4,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.22,j
14.0000,11.0000,0.0000,10.0000,6.0000,3.0000,9.0000,36.0000,0.0000,21.0000,14.0000,8.0000,15.0000,2.0000,17.0000,2.0000,2.0000,0.0000,7.0000,33.0000,0.4238,0.1000,0.4762,7,2,6,0,0,2,0,0,1,2,1,0,0,0,0,0,0,0,2,0,0,1,1,2,0,0,1,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1,2.10,v
8.0000,11.0000,13.0000,23.0000,1.0000,8.0000,10.0000,14.0000,2.0000,21.0000,11.0000,9.0000,11.0000,15.0000,16.0000,10.0000,9.0000,15.0000,19.0000,22.0000,0.5321,0.3394,0.1284,6,5,1,0,1,0,4,0,1,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.09,k
12.0000,26.0000,7.0000,19.0000,0.0000,9.0000,16.0000,2.0000,17.0000,18.0000,23.0000,8.0000,15.0000,17.0000,16.0000,5.0000,3.0000,4.0000,0.0000,9.0000,0.3232,0.1313,0.5455,2,2,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,c
0.0000,2.0000,13.0000,17.0000,2.0000,6.0000,17.0000,6.0000,7.0000,19.0000,12.0000,14.0000,10.0000,0.0000,42.0000,7.0000,8.0000,0.0000,3.0000,26.0000,0.6204,0.3796,0.0000,7,5,0,0,0,0,5,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,g
14.0000,12.0000,10.0000,12.0000,0.0000,39.0000,25.0000,1.0000,13.0000,12.0000,12.0000,11.0000,1.0000,9.0000,11.0000,12.0000,13.0000,1.0000,0.0000,8.0000,0.4472,0.1870,0.3659,3,3,5,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1.23,u
6.0000,9.0000,1.0000,8.0000,24.0000,11.0000,10.0000,16.0000,0.0000,5.0000,3.0000,9.0000,3.0000,4.0000,36.0000,11.0000,7.0000,5.0000,0.0000,8.0000,0.8600,0.0400,0.1000,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50,-
2.0000,9.0000,20.0000,17.0000,1.0000,9.0000,11.0000,16.0000,1.0000,20.0000,14.0000,9.0000,9.0000,12.0000,2.0000,11.0000,17.0000,10.0000,7.0000,16.0000,0.4677,0.5323,0.0000,2,4,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,1,0,1,0.62,k
7.0000,5.0000,6.0000,16.0000,1.0000,8.0000,20.0000,27.0000,2.0000,11.0000,7.0000,8.0000,3.0000,3.0000,8.0000,5.0000,22.0000,0.0000,0.0000,17.0000,0.6491,0.3509,0.0000,2,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.57,l
12.0000,3.0000,2.0000,3.0000,17.0000,5.0000,6.0000,31.0000,5.0000,19.0000,4.0000,15.0000,1.0000,7.0000,8.0000,20.0000,22.0000,0.0000,2.0000,19.0000,0.4717,0.1368,0.3915,7,4,6,0,0,0,2,0,1,3,0,0,0,1,2,0,0,0,0,0,1,0,2,2,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2.12,t
1.0000,4.0000,6.0000,18.0000,0.0000,27.0000,20.0000,4.0000,6.0000,19.0000,14.0000,25.0000,1.0000,17.0000,7.0000,6.0000,23.0000,2.0000,1.0000,14.0000,0.5638,0.2553,0.1809,3,3,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.94,y
10.0000,3.0000,4.0000,14.0000,6.0000,9.0000,15.0000,11.0000,6.0000,3.0000,3.0000,8.0000,2.0000,9.0000,44.0000,21.0000,17.0000,3.0000,2.0000,11.0000,0.5948,0.4052,0.0000,7,5,0,1,1,0,2,1,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,g
12.0000,12.0000,2.0000,0.0000,3.0000,1.0000,1.0000,35.0000,5.0000,20.0000,13.0000,15.0000,20.0000,3.0000,2.0000,22.0000,22.0000,0.0000,1.0000,15.0000,0.3105,0.1579,0.5316,3,3,9,0,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1.90,t
23.0000,33.0000,5.0000,22.0000,0.0000,11.0000,35.0000,1.0000,7.0000,6.0000,13.0000,19.0000,7.0000,10.0000,0.0000,17.0000,3.0000,4.0000,8.0000,5.0000,0.3333,0.0000,0.6667,3,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.26,d
9.0000,33.0000,0.0000,0.0000,2.0000,6.0000,5.0000,10.0000,12.0000,3.0000,2.0000,18.0000,8.0000,2.0000,13.0000,40.0000,22.0000,0.0000,2.0000,3.0000,0.6200,0.3800,0.0000,7,8,0,0,1,0,3,2,0,0,0,0,1,3,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50,g
11.0000,18.0000,16.0000,13.0000,2.0000,8.0000,19.0000,9.0000,18.0000,15.0000,11.0000,15.0000,7.0000,3.0000,1.0000,10.0000,12.0000,11.0000,2.0000,11.0000,0.3976,0.1325,0.4699,2,2,3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,0.83,c
8.0000,9.0000,11.0000,8.0000,6.0000,15.0000,20.0000,9.0000,11.0000,32.0000,14.0000,21.0000,10.0000,3.0000,13.0000,1.0000,6.0000,12.0000,6.0000,18.0000,0.4473,0.1983,0.3544,9,8,6,0,0,0,4,0,0,2,2,0,0,1,5,1,0,0,1,0,0,0,3,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.37,w
13.0000,15.0000,14.0000,6.0000,13.0000,14.0000,15.0000,9.0000,1.0000,9.0000,3.0000,15.0000,3.0000,1.0000,19.0000,22.0000,13.0000,7.0000,0.0000,3.0000,0.4894,0.0426,0.4681,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.94,c
10.0000,2.0000,11.0000,11.0000,0.0000,4.0000,7.0000,6.0000,0.0000,13.0000,11.0000,4.0000,2.0000,2.0000,32.0000,16.0000,30.0000,1.0000,1.0000,17.0000,0.4091,0.5909,0.0000,2,7,0,0,0,0,0,1,0,0,0,0,0,2,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.88,g
5.0000,4.0000,8.0000,29.0000,0.0000,4.0000,5.0000,20.0000,9.0000,7.0000,8.0000,5.0000,3.0000,8.0000,23.0000,3.0000,11.0000,8.0000,24.0000,9.0000,0.7049,0.2664,0.0287,10,8,1,1,1,0,3,2,1,0,0,0,1,4,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.44,g
0.0000,24.0000,0.0000,4.0000,18.0000,10.0000,13.0000,12.0000,0.0000,5.0000,12.0000,23.0000,11.0000,7.0000,6.0000,6.0000,15.0000,1.0000,3.0000,3.0000,0.5918,0.0816,0.3265,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,-
25.0000,12.0000,20.0000,14.0000,2.0000,2.0000,4.0000,25.0000,4.0000,24.0000,7.0000,13.0000,7.0000,6.0000,0.0000,7.0000,1.0000,12.0000,7.0000,11.0000,0.4939,0.0945,0.4116,12,4,10,0,0,1,2,0,0,4,1,2,1,0,2,0,0,0,1,0,0,1,2,4,0,0,1,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,3.28,s
15.0000,24.0000,2.0000,13.0000,0.0000,8.0000,18.0000,10.0000,6.0000,1.0000,0.0000,27.0000,0.0000,0.0000,43.0000,11.0000,3.0000,1.0000,1.0000,2.0000,0.5152,0.3636,0.1212,3,4,1,0,0,0,1,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0.99,y
11.0000,13.0000,10.0000,15.0000,3.0000,14.0000,30.0000,1.0000,8.0000,8.0000,13.0000,12.0000,3.0000,12.0000,10.0000,11.0000,10.0000,6.0000,10.0000,10.0000,0.4468,0.0106,0.5426,7,0,8,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1.88,f
8.0000,15.0000,12.0000,9.0000,0.0000,16.0000,29.0000,2.0000,4.0000,5.0000,8.0000,8.0000,4.0000,15.0000,6.0000,10.0000,17.0000,0.0000,12.0000,3.0000,0.3944,0.0000,0.6056,2,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.71,c
26.0000,21.0000,4.0000,8.0000,13.0000,15.0000,14.0000,9.0000,0.0000,12.0000,15.0000,16.0000,0.0000,19.0000,7.0000,9.0000,12.0000,0.0000,8.0000,8.0000,0.3963,0.1407,0.4630,6,5,11,0,0,0,0,0,1,1,2,1,0,0,2,0,0,0,1,1,1,0,1,2,2,0,2,2,0,1,1,1,1,1,1,1,0,1,1,1,1,1,2.70,p
13.0000,12.0000,17.0000,10.0000,0.0000,14.0000,1.0000,19.0000,13.0000,8.0000,8.0000,8.0000,0.0000,4.0000,16.0000,14.0000,22.0000,0.0000,19.0000,18.0000,0.5969,0.0969,0.3062,16,6,12,1,0,2,4,0,0,5,0,3,1,3,2,0,0,0,0,0,0,1,1,4,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,1,0,5.16,w
5.0000,0.0000,3.0000,15.0000,16.0000,1.0000,20.0000,14.0000,1.0000,25.0000,19.0000,6.0000,15.0000,7.0000,8.0000,10.0000,14.0000,0.0000,9.0000,23.0000,0.4899,0.2095,0.3007,10,5,7,0,1,0,0,1,0,5,2,0,0,0,2,2,0,0,0,0,0,1,0,4,1,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2.96,q
5.0000,6.0000,10.0000,28.0000,12.0000,8.0000,8.0000,7.0000,10.0000,10.0000,1.0000,16.0000,1.0000,12.0000,3.0000,25.0000,17.0000,0.0000,12.0000,6.0000,0.4565,0.1957,0.3478,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46,q
1.0000,7.0000,9.0000,2.0000,2.0000,11.0000,5.0000,23.0000,14.0000,16.0000,17.0000,5.0000,8.0000,18.0000,39.0000,4.0000,7.0000,1.0000,19.0000,13.0000,0.6174,0.3826,0.0000,10,8,0,1,2,0,5,1,0,0,0,0,1,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.49,j
10.0000,14.0000,15.0000,6.0000,0.0000,5.0000,2.0000,26.0000,5.0000,14.0000,17.0000,19.0000,26.0000,5.0000,0.0000,12.0000,5.0000,0.0000,0.0000,12.0000,0.4784,0.1255,0.3961,10,4,7,0,0,0,2,0,0,3,2,1,0,0,4,0,0,0,0,0,0,1,1,2,2,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2.55,s
2.0000,8.0000,5.0000,22.0000,6.0000,10.0000,14.0000,9.0000,8.0000,24.0000,13.0000,13.0000,5.0000,5.0000,16.0000,5.0000,4.0000,1.0000,9.0000,17.0000,0.5262,0.1157,0.3581,12,3,10,0,1,0,2,0,0,5,1,1,0,0,3,0,0,0,0,0,0,2,1,3,1,0,0,1,0,2,1,1,1,1,1,1,1,1,1,1,1,1,3.63,t
12.0000,5.0000,10.0000,10.0000,2.0000,11.0000,16.0000,12.0000,0.0000,12.0000,14.0000,12.0000,6.0000,4.0000,2.0000,8.0000,9.0000,21.0000,3.0000,15.0000,0.2810,0.0000,0.7190,4,0,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1.53,a
19.0000,10.0000,5.0000,17.0000,0.0000,4.0000,30.0000,10.0000,0.0000,5.0000,10.0000,2.0000,9.0000,0.0000,41.0000,11.0000,7.0000,0.0000,0.0000,7.0000,0.4407,0.0000,0.5593,1,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.59,c
6.0000,20.0000,7.0000,17.0000,0.0000,10.0000,14.0000,32.0000,0.0000,18.0000,22.0000,15.0000,12.0000,18.0000,4.0000,5.0000,2.0000,0.0000,3.0000,14.0000,0.4576,0.0951,0.4473,9,4,11,0,0,1,0,0,0,5,1,1,0,0,2,0,0,0,1,1,0,1,0,5,2,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,3.89,p
7.0000,10.0000,18.0000,29.0000,0.0000,8.0000,9.0000,14.0000,11.0000,13.0000,1.0000,7.0000,7.0000,18.0000,8.0000,9.0000,7.0000,12.0000,12.0000,15.0000,0.5639,0.3797,0.0564,10,11,1,0,0,0,6,2,0,1,0,0,0,7,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2.66,j
11.0000,0.0000,6.0000,32.0000,8.0000,1.0000,7.0000,23.0000,28.0000,17.0000,3.0000,0.0000,17.0000,17.0000,3.0000,5.0000,12.0000,1.0000,11.0000,14.0000,0.5033,0.1467,0.3500,12,4,9,0,0,1,2,0,0,5,2,1,0,0,4,0,0,0,0,0,0,1,2,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.00,p
8.0000,17.0000,11.0000,7.0000,18.0000,12.0000,5.0000,28.0000,3.0000,0.0000,1.0000,8.0000,0.0000,3.0000,6.0000,14.0000,12.0000,9.0000,10.0000,3.0000,0.7460,0.2540,0.0000,3,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63,-
11.0000,2.0000,16.0000,27.0000,0.0000,12.0000,16.0000,6.0000,5.0000,6.0000,9.0000,8.0000,12.0000,4.0000,36.0000,15.0000,11.0000,11.0000,13.0000,8.0000,0.6113,0.3887,0.0000,13,13,0,0,1,0,10,1,0,0,0,0,1,9,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.65,j
