@relation ProteinFoldsDicots

@attribute pcvA             NUMERIC
@attribute pcvR             NUMERIC
@attribute pcvN             NUMERIC
@attribute pcvD             NUMERIC
@attribute pcvC             NUMERIC
@attribute pcvQ             NUMERIC
@attribute pcvE             NUMERIC
@attribute pcvG             NUMERIC
@attribute pcvH             NUMERIC
@attribute pcvI             NUMERIC
@attribute pcvL             NUMERIC
@attribute pcvK             NUMERIC
@attribute pcvM             NUMERIC
@attribute pcvF             NUMERIC
@attribute pcvP             NUMERIC
@attribute pcvS             NUMERIC
@attribute pcvT             NUMERIC
@attribute pcvW             NUMERIC
@attribute pcvY             NUMERIC
@attribute pcvV             NUMERIC
@attribute sscC             NUMERIC
@attribute sscE             NUMERIC
@attribute sscH             NUMERIC
@attribute dssC             NUMERIC
@attribute dssE             NUMERIC
@attribute dssH             NUMERIC
@attribute adssCCC          NUMERIC
@attribute adssCCE          NUMERIC
@attribute adssCCH          NUMERIC
@attribute adssCEC          NUMERIC
@attribute adssCEE          NUMERIC
@attribute adssCEH          NUMERIC
@attribute adssCHC          NUMERIC
@attribute adssCHE          NUMERIC
@attribute adssCHH          NUMERIC
@attribute adssECC          NUMERIC
@attribute adssECE          NUMERIC
@attribute adssECH          NUMERIC
@attribute adssEEC          NUMERIC
@attribute adssEEE          NUMERIC
@attribute adssEEH          NUMERIC
@attribute adssEHC          NUMERIC
@attribute adssEHE          NUMERIC
@attribute adssEHH          NUMERIC
@attribute adssHCC          NUMERIC
@attribute adssHCE          NUMERIC
@attribute adssHCH          NUMERIC
@attribute adssHEC          NUMERIC
@attribute adssHEE          NUMERIC
@attribute adssHEH          NUMERIC
@attribute adssHHC          NUMERIC
@attribute adssHHE          NUMERIC
@attribute adssHHH          NUMERIC
@attribute phyAthaliana     NUMERIC
@attribute phyCpapaya       NUMERIC
@attribute phyCsativus      NUMERIC
@attribute phyGmax          NUMERIC
@attribute phyLjaponicus    NUMERIC
@attribute phyMesculenta    NUMERIC
@attribute phyMtrunculata   NUMERIC
@attribute phyMguttatus     NUMERIC
@attribute phyPtrichocarpa  NUMERIC
@attribute phyPpersica      NUMERIC
@attribute phyRcommunis     NUMERIC
@attribute phySlycoparsicum NUMERIC
@attribute length           NUMERIC
@attribute class {a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z,-}

@data
7.0000,9.0000,15.0000,19.0000,0.0000,13.0000,15.0000,8.0000,7.0000,6.0000,11.0000,9.0000,16.0000,23.0000,9.0000,17.0000,17.0000,1.0000,14.0000,14.0000,0.4657,0.4951,0.0392,8,11,1,1,2,0,1,3,0,0,0,0,0,3,0,2,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.04,j
0.0000,12.0000,10.0000,17.0000,0.0000,12.0000,18.0000,0.0000,0.0000,8.0000,16.0000,9.0000,3.0000,15.0000,10.0000,8.0000,13.0000,2.0000,24.0000,9.0000,0.4613,0.1484,0.3903,9,6,11,0,0,1,2,0,0,2,2,2,1,0,1,0,0,0,2,1,0,0,2,4,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.10,x
4.0000,6.0000,12.0000,9.0000,10.0000,18.0000,4.0000,22.0000,4.0000,19.0000,10.0000,14.0000,4.0000,7.0000,0.0000,7.0000,16.0000,0.0000,3.0000,16.0000,0.4016,0.2541,0.3443,3,3,4,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1.22,s
0.0000,2.0000,0.0000,3.0000,20.0000,3.0000,6.0000,23.0000,17.0000,27.0000,6.0000,7.0000,13.0000,2.0000,24.0000,1.0000,6.0000,0.0000,7.0000,13.0000,0.5120,0.1627,0.3253,6,4,5,0,1,0,0,0,2,2,0,0,0,0,2,0,0,0,0,2,0,0,1,1,2,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1.66,r
28.0000,2.0000,1.0000,11.0000,9.0000,10.0000,20.0000,19.0000,2.0000,10.0000,6.0000,10.0000,2.0000,7.0000,8.0000,5.0000,6.0000,0.0000,6.0000,19.0000,0.4405,0.2976,0.2619,2,2,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84,r
5.0000,21.0000,9.0000,2.0000,30.0000,9.0000,5.0000,12.0000,1.0000,13.0000,21.0000,13.0000,13.0000,4.0000,0.0000,12.0000,6.0000,0.0000,1.0000,9.0000,0.5484,0.2903,0.1613,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31,-
12.0000,8.0000,8.0000,20.0000,17.0000,25.0000,28.0000,10.0000,3.0000,5.0000,10.0000,5.0000,6.0000,16.0000,17.0000,4.0000,5.0000,3.0000,14.0000,7.0000,0.6207,0.3793,0.0000,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.58,k
12.0000,7.0000,6.0000,28.0000,0.0000,2.0000,11.0000,4.0000,8.0000,11.0000,14.0000,1.0000,10.0000,23.0000,3.0000,12.0000,10.0000,3.0000,27.0000,16.0000,0.5763,0.4237,0.0000,1,4,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.59,k
13.0000,8.0000,9.0000,16.0000,14.0000,21.0000,17.0000,3.0000,2.0000,8.0000,8.0000,8.0000,11.0000,9.0000,25.0000,6.0000,7.0000,0.0000,16.0000,15.0000,0.6290,0.3710,0.0000,3,3,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,k
6.0000,5.0000,8.0000,3.0000,14.0000,14.0000,6.0000,26.0000,7.0000,25.0000,17.0000,18.0000,31.0000,7.0000,15.0000,9.0000,9.0000,0.0000,3.0000,18.0000,0.5149,0.4851,0.0000,6,8,0,0,1,0,2,3,0,0,0,0,1,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34,j
4.0000,14.0000,4.0000,11.0000,0.0000,14.0000,22.0000,6.0000,1.0000,13.0000,5.0000,30.0000,4.0000,9.0000,0.0000,6.0000,8.0000,3.0000,9.0000,14.0000,0.3548,0.3710,0.2742,1,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62,k
17.0000,10.0000,17.0000,12.0000,2.0000,8.0000,8.0000,12.0000,3.0000,13.0000,6.0000,9.0000,0.0000,10.0000,11.0000,26.0000,7.0000,0.0000,16.0000,14.0000,0.5567,0.2474,0.1959,5,3,2,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.97,z
10.0000,4.0000,21.0000,25.0000,23.0000,3.0000,16.0000,10.0000,23.0000,0.0000,0.0000,10.0000,0.0000,0.0000,14.0000,24.0000,16.0000,9.0000,5.0000,2.0000,0.8902,0.0732,0.0366,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0.82,-
2.0000,10.0000,11.0000,7.0000,9.0000,20.0000,23.0000,1.0000,0.0000,21.0000,7.0000,12.0000,11.0000,11.0000,8.0000,20.0000,11.0000,0.0000,18.0000,17.0000,0.4202,0.0000,0.5798,4,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1.19,t
7.0000,9.0000,4.0000,18.0000,11.0000,4.0000,5.0000,16.0000,18.0000,14.0000,16.0000,10.0000,9.0000,22.0000,15.0000,3.0000,12.0000,6.0000,19.0000,15.0000,0.5409,0.0912,0.3679,11,4,10,0,0,1,2,0,0,4,2,1,0,0,3,0,0,0,1,0,0,0,2,4,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.18,w
31.0000,4.0000,6.0000,14.0000,0.0000,5.0000,3.0000,17.0000,4.0000,8.0000,7.0000,0.0000,1.0000,6.0000,48.0000,16.0000,7.0000,15.0000,7.0000,8.0000,0.6341,0.0915,0.2744,13,2,7,1,0,2,2,0,0,7,0,0,0,1,1,0,0,0,0,0,0,2,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.17,w
7.0000,14.0000,12.0000,20.0000,0.0000,11.0000,18.0000,4.0000,3.0000,15.0000,15.0000,8.0000,1.0000,10.0000,18.0000,17.0000,23.0000,3.0000,1.0000,17.0000,0.4889,0.5111,0.0000,6,6,0,0,1,0,3,1,0,0,0,0,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.90,g
3.0000,12.0000,14.0000,7.0000,0.0000,17.0000,17.0000,10.0000,18.0000,15.0000,13.0000,18.0000,19.0000,8.0000,13.0000,18.0000,17.0000,4.0000,4.0000,9.0000,0.4754,0.1541,0.3705,11,8,9,0,0,0,2,1,1,2,3,1,0,1,4,1,0,0,2,0,0,0,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.05,w
30.0000,7.0000,8.0000,18.0000,2.0000,22.0000,14.0000,0.0000,9.0000,11.0000,16.0000,5.0000,10.0000,19.0000,3.0000,24.0000,16.0000,5.0000,27.0000,10.0000,0.5093,0.1896,0.3011,8,6,6,1,0,1,1,1,0,1,2,0,1,1,1,0,0,1,1,1,0,0,1,1,2,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2.69,w
5.0000,7.0000,17.0000,18.0000,0.0000,6.0000,12.0000,16.0000,5.0000,20.0000,16.0000,6.0000,3.0000,5.0000,17.0000,9.0000,10.0000,2.0000,21.0000,27.0000,0.6279,0.3721,0.0000,10,9,0,1,1,0,7,1,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1.72,m
14.0000,12.0000,10.0000,10.0000,10.0000,3.0000,13.0000,7.0000,3.0000,16.0000,0.0000,13.0000,6.0000,5.0000,13.0000,13.0000,21.0000,1.0000,10.0000,15.0000,0.5584,0.4416,0.0000,5,8,0,0,0,0,1,3,0,0,0,0,0,3,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.54,g
7.0000,16.0000,3.0000,5.0000,0.0000,17.0000,22.0000,1.0000,11.0000,17.0000,14.0000,18.0000,6.0000,8.0000,34.0000,8.0000,14.0000,0.0000,0.0000,19.0000,0.4300,0.5700,0.0000,3,6,0,0,0,0,0,3,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00,g
1.0000,12.0000,22.0000,9.0000,11.0000,8.0000,8.0000,23.0000,0.0000,8.0000,3.0000,28.0000,8.0000,22.0000,0.0000,10.0000,8.0000,15.0000,2.0000,10.0000,0.5061,0.1184,0.3755,8,3,6,0,0,3,0,0,1,2,1,0,1,0,0,0,0,0,1,1,0,2,1,0,1,0,1,0,0,0,1,1,1,1,1,1,0,1,1,1,1,1,2.45,p
15.0000,7.0000,1.0000,0.0000,5.0000,4.0000,2.0000,23.0000,13.0000,11.0000,14.0000,9.0000,7.0000,2.0000,10.0000,18.0000,15.0000,4.0000,9.0000,7.0000,0.4813,0.3102,0.2086,4,5,3,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1.87,q
5.0000,8.0000,26.0000,19.0000,1.0000,4.0000,6.0000,19.0000,10.0000,13.0000,0.0000,15.0000,5.0000,7.0000,5.0000,14.0000,26.0000,3.0000,19.0000,8.0000,0.6098,0.2683,0.1220,5,4,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23,l
5.0000,7.0000,22.0000,17.0000,0.0000,4.0000,10.0000,6.0000,2.0000,13.0000,13.0000,7.0000,11.0000,6.0000,0.0000,16.0000,12.0000,1.0000,3.0000,10.0000,0.6761,0.2676,0.0563,3,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71,y
1.0000,5.0000,1.0000,4.0000,0.0000,11.0000,14.0000,6.0000,0.0000,19.0000,16.0000,11.0000,13.0000,6.0000,7.0000,8.0000,21.0000,1.0000,3.0000,17.0000,0.5132,0.3289,0.1579,2,4,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,0.76,y
7.0000,1.0000,2.0000,0.0000,9.0000,5.0000,6.0000,28.0000,11.0000,18.0000,13.0000,3.0000,20.0000,3.0000,0.0000,8.0000,17.0000,0.0000,9.0000,19.0000,0.4882,0.1183,0.3935,11,3,10,0,0,2,0,0,0,5,2,1,0,0,2,0,0,0,1,0,0,2,0,4,2,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,3.38,s
16.0000,5.0000,6.0000,9.0000,3.0000,9.0000,10.0000,5.0000,0.0000,15.0000,0.0000,16.0000,5.0000,17.0000,23.0000,17.0000,19.0000,8.0000,1.0000,19.0000,0.4039,0.0985,0.4975,6,2,9,0,0,0,1,0,0,2,1,2,0,0,1,0,0,0,1,0,0,0,0,4,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2.03,t
5.0000,8.0000,2.0000,13.0000,0.0000,4.0000,10.0000,6.0000,24.0000,5.0000,6.0000,8.0000,3.0000,0.0000,31.0000,8.0000,17.0000,0.0000,5.0000,9.0000,0.4624,0.5376,0.0000,4,7,0,0,0,0,2,1,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93,g
3.0000,10.0000,10.0000,2.0000,0.0000,19.0000,15.0000,6.0000,8.0000,12.0000,5.0000,14.0000,8.0000,6.0000,36.0000,8.0000,7.0000,1.0000,6.0000,22.0000,0.4747,0.5253,0.0000,3,7,0,0,0,0,1,1,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99,g
10.0000,13.0000,26.0000,21.0000,0.0000,42.0000,11.0000,1.0000,6.0000,7.0000,17.0000,8.0000,10.0000,8.0000,0.0000,15.0000,11.0000,0.0000,1.0000,8.0000,0.1575,0.0000,0.8425,2,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.46,d
11.0000,13.0000,6.0000,11.0000,0.0000,28.0000,8.0000,13.0000,10.0000,8.0000,8.0000,13.0000,4.0000,9.0000,29.0000,6.0000,3.0000,1.0000,0.0000,12.0000,0.5586,0.1680,0.2734,12,5,6,0,0,1,5,0,0,4,0,1,0,2,3,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2.56,w
6.0000,9.0000,18.0000,24.0000,12.0000,9.0000,16.0000,0.0000,5.0000,7.0000,7.0000,6.0000,4.0000,9.0000,14.0000,10.0000,9.0000,6.0000,35.0000,17.0000,0.4902,0.1830,0.3268,6,3,4,0,0,1,0,1,0,2,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1.53,w
15.0000,17.0000,15.0000,5.0000,4.0000,19.0000,18.0000,8.0000,2.0000,8.0000,8.0000,24.0000,15.0000,21.0000,0.0000,6.0000,3.0000,0.0000,10.0000,7.0000,0.3694,0.1343,0.4963,5,3,11,0,0,0,0,0,0,2,1,2,0,0,2,0,0,0,1,0,0,0,0,3,2,0,1,0,1,2,1,1,1,1,1,1,0,1,1,1,1,1,2.68,p
7.0000,0.0000,28.0000,15.0000,3.0000,8.0000,3.0000,23.0000,0.0000,1.0000,3.0000,3.0000,8.0000,21.0000,2.0000,19.0000,19.0000,25.0000,39.0000,5.0000,0.4541,0.4973,0.0486,6,12,1,0,0,0,2,3,0,1,0,0,0,4,1,3,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.85,j
11.0000,4.0000,7.0000,6.0000,10.0000,2.0000,10.0000,18.0000,5.0000,12.0000,9.0000,15.0000,5.0000,12.0000,2.0000,11.0000,17.0000,0.0000,4.0000,31.0000,0.6067,0.3933,0.0000,3,7,0,0,0,0,2,0,0,0,0,0,0,3,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1.50,g
32.0000,8.0000,9.0000,11.0000,3.0000,4.0000,2.0000,20.0000,6.0000,12.0000,7.0000,15.0000,4.0000,21.0000,5.0000,7.0000,8.0000,0.0000,16.0000,10.0000,0.5303,0.1297,0.3401,11,6,8,0,0,1,2,0,0,3,4,0,0,0,6,0,0,0,0,0,0,1,1,1,4,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,3.47,p
23.0000,6.0000,17.0000,17.0000,0.0000,18.0000,18.0000,3.0000,2.0000,6.0000,14.0000,26.0000,30.0000,7.0000,0.0000,12.0000,8.0000,2.0000,6.0000,6.0000,0.1981,0.0000,0.8019,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.06,d
17.0000,10.0000,1.0000,1.0000,0.0000,5.0000,5.0000,34.0000,1.0000,16.0000,14.0000,15.0000,21.0000,0.0000,18.0000,14.0000,3.0000,0.0000,0.0000,7.0000,0.5044,0.0619,0.4336,8,1,9,0,0,1,0,0,0,3,1,2,0,0,0,0,0,0,1,0,0,0,0,5,0,0,1,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2.26,t
17.0000,7.0000,9.0000,12.0000,12.0000,3.0000,1.0000,39.0000,2.0000,15.0000,8.0000,1.0000,7.0000,5.0000,12.0000,16.0000,17.0000,8.0000,16.0000,10.0000,0.4747,0.4899,0.0354,6,11,1,0,0,0,1,4,1,0,0,0,0,5,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.98,n
6.0000,7.0000,17.0000,14.0000,1.0000,12.0000,21.0000,8.0000,16.0000,28.0000,10.0000,25.0000,15.0000,1.0000,2.0000,8.0000,12.0000,0.0000,0.0000,14.0000,0.5300,0.3700,0.1000,5,6,0,0,2,0,1,2,0,0,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00,z
11.0000,3.0000,11.0000,15.0000,2.0000,9.0000,8.0000,8.0000,13.0000,2.0000,8.0000,5.0000,12.0000,30.0000,6.0000,22.0000,16.0000,17.0000,14.0000,4.0000,0.5187,0.4813,0.0000,8,13,0,0,0,0,3,4,0,0,0,0,0,7,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2.14,j
11.0000,13.0000,10.0000,24.0000,7.0000,8.0000,20.0000,6.0000,0.0000,17.0000,8.0000,10.0000,19.0000,12.0000,8.0000,11.0000,24.0000,0.0000,7.0000,12.0000,0.5426,0.3798,0.0775,5,7,1,0,1,0,0,2,1,0,0,0,1,2,0,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.29,h
3.0000,37.0000,20.0000,2.0000,0.0000,15.0000,2.0000,0.0000,0.0000,12.0000,5.0000,20.0000,9.0000,0.0000,6.0000,13.0000,19.0000,0.0000,0.0000,16.0000,0.6694,0.2066,0.1240,15,8,2,5,3,1,2,2,0,1,1,0,3,1,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.63,i
9.0000,23.0000,13.0000,5.0000,25.0000,7.0000,2.0000,8.0000,8.0000,17.0000,25.0000,15.0000,1.0000,13.0000,18.0000,4.0000,10.0000,13.0000,12.0000,15.0000,0.4118,0.4000,0.1882,3,4,2,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85,z
9.0000,7.0000,12.0000,13.0000,0.0000,9.0000,15.0000,5.0000,15.0000,11.0000,11.0000,3.0000,8.0000,6.0000,7.0000,14.0000,8.0000,1.0000,6.0000,11.0000,0.6174,0.2136,0.1690,19,8,3,3,4,1,7,0,0,2,1,0,3,2,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.26,i
10.0000,8.0000,15.0000,5.0000,0.0000,13.0000,1.0000,0.0000,9.0000,10.0000,7.0000,12.0000,11.0000,26.0000,8.0000,17.0000,17.0000,2.0000,12.0000,9.0000,0.4686,0.5086,0.0229,8,9,0,0,1,0,5,2,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.75,i
2.0000,4.0000,20.0000,10.0000,0.0000,9.0000,10.0000,22.0000,6.0000,9.0000,6.0000,5.0000,4.0000,17.0000,0.0000,9.0000,18.0000,2.0000,15.0000,9.0000,0.7755,0.2080,0.0164,17,10,1,3,2,0,9,0,0,0,1,0,3,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.48,i
12.0000,2.0000,4.0000,0.0000,30.0000,24.0000,0.0000,34.0000,5.0000,4.0000,1.0000,2.0000,0.0000,2.0000,11.0000,7.0000,26.0000,23.0000,11.0000,6.0000,0.8056,0.1944,0.0000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36,-
25.0000,9.0000,2.0000,16.0000,0.0000,34.0000,15.0000,6.0000,0.0000,13.0000,6.0000,17.0000,20.0000,12.0000,11.0000,7.0000,2.0000,4.0000,9.0000,11.0000,0.2656,0.0000,0.7344,2,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.28,d
22.0000,3.0000,0.0000,0.0000,0.0000,8.0000,2.0000,24.0000,0.0000,20.0000,31.0000,7.0000,21.0000,0.0000,1.0000,7.0000,3.0000,0.0000,0.0000,15.0000,0.5000,0.1712,0.3288,6,3,3,2,0,1,1,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1.46,s
7.0000,9.0000,7.0000,8.0000,30.0000,17.0000,11.0000,1.0000,0.0000,7.0000,3.0000,14.0000,2.0000,8.0000,8.0000,16.0000,15.0000,12.0000,5.0000,10.0000,0.5135,0.1892,0.2973,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,-
7.0000,7.0000,15.0000,5.0000,0.0000,13.0000,0.0000,6.0000,3.0000,15.0000,16.0000,16.0000,14.0000,20.0000,8.0000,13.0000,14.0000,11.0000,10.0000,22.0000,0.3579,0.2066,0.4354,3,8,9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,6,0,0,1,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.71,x
17.0000,3.0000,20.0000,8.0000,19.0000,4.0000,6.0000,8.0000,5.0000,11.0000,3.0000,13.0000,6.0000,12.0000,13.0000,17.0000,14.0000,13.0000,20.0000,18.0000,0.5848,0.1869,0.2284,10,6,4,0,1,0,4,0,0,2,2,0,1,2,3,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.89,p
11.0000,3.0000,11.0000,7.0000,9.0000,5.0000,12.0000,20.0000,0.0000,25.0000,4.0000,18.0000,13.0000,15.0000,0.0000,9.0000,24.0000,2.0000,15.0000,9.0000,0.5260,0.1561,0.3179,7,4,4,0,1,0,3,0,0,2,0,0,0,0,3,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.73,r
21.0000,0.0000,11.0000,11.0000,6.0000,4.0000,13.0000,15.0000,0.0000,22.0000,6.0000,10.0000,19.0000,11.0000,0.0000,15.0000,23.0000,0.0000,8.0000,15.0000,0.4558,0.1973,0.3469,4,4,4,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.47,r
14.0000,3.0000,2.0000,4.0000,0.0000,20.0000,23.0000,6.0000,2.0000,18.0000,15.0000,19.0000,13.0000,9.0000,11.0000,16.0000,16.0000,9.0000,0.0000,15.0000,0.2876,0.0000,0.7124,2,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1.53,a
8.0000,18.0000,5.0000,5.0000,1.0000,7.0000,3.0000,17.0000,6.0000,24.0000,31.0000,2.0000,12.0000,6.0000,16.0000,1.0000,4.0000,13.0000,16.0000,10.0000,0.4107,0.1607,0.4286,5,1,4,0,0,1,0,0,0,3,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.12,u
19.0000,5.0000,8.0000,12.0000,0.0000,10.0000,15.0000,15.0000,0.0000,14.0000,12.0000,12.0000,5.0000,0.0000,1.0000,10.0000,12.0000,12.0000,1.0000,16.0000,0.2653,0.0000,0.7347,2,0,6,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.47,a
17.0000,8.0000,21.0000,7.0000,0.0000,12.0000,11.0000,9.0000,17.0000,10.0000,9.0000,10.0000,10.0000,14.0000,22.0000,19.0000,14.0000,10.0000,6.0000,14.0000,0.6893,0.3107,0.0000,5,4,0,0,1,0,2,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.03,g
4.0000,0.0000,9.0000,21.0000,0.0000,6.0000,29.0000,13.0000,1.0000,18.0000,10.0000,13.0000,19.0000,19.0000,34.0000,10.0000,9.0000,2.0000,16.0000,14.0000,0.2212,0.0000,0.7788,1,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.13,d
